File Name,Date Modified,Date Created,Kind,Size,Files,Path,Parent Folder,Location,Comments,Description,Tags,WhereFrom,Version,Pages,Authors/Artist,Title,Album,Track NO,Genre,Year,Duration,Audio BitRate,Encoding App,Audio Sample Rate,Audio Channels,Dimensions,Width,Height,Total Pixels,Height DPI,Width DPI,Color Space,Color Profile,Alpha Channel,Creator,Video BitRate,Total BitRate,Codecs,Date Added,MD5 Checksum,SHA256 Checksum,Latitude,Longitude,MapsURL
Datto_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,40 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Datto/Datto_uninstall.png,Datto,/Users/russ/Documents/GitHub/Russ/Icons/Datto,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Datto_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,358 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Datto/Datto_uninstall_animated.png,Datto,/Users/russ/Documents/GitHub/Russ/Icons/Datto,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Discord,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Discord,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Discord,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Discord.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,169 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Discord/Discord.png,Discord,/Users/russ/Documents/GitHub/Russ/Icons/Discord,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Disk_Space,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Disk_Space,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Disk_Space,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
icons_2022-12-05 16-31-56.567,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Disk_Space/icons_2022-12-05 16-31-56.567,Disk_Space,/Users/russ/Documents/GitHub/Russ/Icons/Disk_Space/icons_2022-12-05 16-31-56.567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,8 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Disk_Space/icons_2022-12-05 16-31-56.567/install.png,icons_2022-12-05 16-31-56.567,/Users/russ/Documents/GitHub/Russ/Icons/Disk_Space/icons_2022-12-05 16-31-56.567,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,9 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Disk_Space/icons_2022-12-05 16-31-56.567/uninstall.png,icons_2022-12-05 16-31-56.567,/Users/russ/Documents/GitHub/Russ/Icons/Disk_Space/icons_2022-12-05 16-31-56.567,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,90 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Disk_Space/icons_2022-12-05 16-31-56.567/uninstall_animated.png,icons_2022-12-05 16-31-56.567,/Users/russ/Documents/GitHub/Russ/Icons/Disk_Space/icons_2022-12-05 16-31-56.567,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Docker,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Docker,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Docker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Docker.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,42 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Docker/Docker.png,Docker,/Users/russ/Documents/GitHub/Russ/Icons/Docker,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,U28E850,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Dropbox,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Dropbox,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Dropbox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Dropbox.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,16 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Dropbox/Dropbox.png,Dropbox,/Users/russ/Documents/GitHub/Russ/Icons/Dropbox,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Elevate24,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Elevate24,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Elevate24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Elevate24_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,142 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Elevate24/Elevate24_install.png,Elevate24,/Users/russ/Documents/GitHub/Russ/Icons/Elevate24,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Elevate24_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,139 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Elevate24/Elevate24_uninstall.png,Elevate24,/Users/russ/Documents/GitHub/Russ/Icons/Elevate24,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Elevate24_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,3.3 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Elevate24/Elevate24_uninstall_animated.png,Elevate24,/Users/russ/Documents/GitHub/Russ/Icons/Elevate24,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Color LCD,1,,,,,2023-02-22 12:10:41 +0000,,,,,
FastScripts,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/FastScripts,Icons,/Users/russ/Documents/GitHub/Russ/Icons/FastScripts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
FastScripts_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,480 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/FastScripts/FastScripts_install.png,FastScripts,/Users/russ/Documents/GitHub/Russ/Icons/FastScripts,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
FastScripts_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,506 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/FastScripts/FastScripts_uninstall.png,FastScripts,/Users/russ/Documents/GitHub/Russ/Icons/FastScripts,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
FastScripts_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,4.1 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/FastScripts/FastScripts_uninstall_animated.png,FastScripts,/Users/russ/Documents/GitHub/Russ/Icons/FastScripts,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Figma,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Figma,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Figma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Figma.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,33 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Figma/Figma.png,Figma,/Users/russ/Documents/GitHub/Russ/Icons/Figma,,,,,,,,,,,,,,,,,,256 x 256,256,256,65536,144,144,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
FileZilla,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/FileZilla,Icons,/Users/russ/Documents/GitHub/Russ/Icons/FileZilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
FileZilla.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,12 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/FileZilla/FileZilla.png,FileZilla,/Users/russ/Documents/GitHub/Russ/Icons/FileZilla,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,144,144,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Forecepoint,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Forecepoint,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Forecepoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Forecepoint_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,2 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Forecepoint/Forecepoint_install.png,Forecepoint,/Users/russ/Documents/GitHub/Russ/Icons/Forecepoint,,,,,,,,,,,,,,,,,,256 x 256,256,256,65536,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Forecepoint_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,5 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Forecepoint/Forecepoint_uninstall.png,Forecepoint,/Users/russ/Documents/GitHub/Russ/Icons/Forecepoint,,,,,,,,,,,,,,,,,,256 x 256,256,256,65536,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Forecepoint_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,62 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Forecepoint/Forecepoint_uninstall_animated.png,Forecepoint,/Users/russ/Documents/GitHub/Russ/Icons/Forecepoint,,,,,,,,,,,,,,,,,,256 x 256,256,256,65536,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Franz,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Franz,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Franz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Franz.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,617 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Franz/Franz.png,Franz,/Users/russ/Documents/GitHub/Russ/Icons/Franz,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,144,144,RGB,Generic RGB Profile,1,,,,,2023-02-22 12:10:41 +0000,,,,,
GIMP,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/GIMP,Icons,/Users/russ/Documents/GitHub/Russ/Icons/GIMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
GIMP.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,18 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/GIMP/GIMP.png,GIMP,/Users/russ/Documents/GitHub/Russ/Icons/GIMP,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,72,72,RGB,Generic RGB Profile,1,,,,,2023-02-22 12:10:41 +0000,,,,,
GitHub_Desktop,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/GitHub_Desktop,Icons,/Users/russ/Documents/GitHub/Russ/Icons/GitHub_Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
GitHub Desktop.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,79 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/GitHub_Desktop/GitHub Desktop.png,GitHub_Desktop,/Users/russ/Documents/GitHub/Russ/Icons/GitHub_Desktop,,,,,,,,,,,,,,,,,,300 x 300,300,300,90000,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
GoLand,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/GoLand,Icons,/Users/russ/Documents/GitHub/Russ/Icons/GoLand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
GoLand.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,83 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/GoLand/GoLand.png,GoLand,/Users/russ/Documents/GitHub/Russ/Icons/GoLand,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
GoToMeeting,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/GoToMeeting,Icons,/Users/russ/Documents/GitHub/Russ/Icons/GoToMeeting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
GoToMeeting.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,93 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/GoToMeeting/GoToMeeting.png,GoToMeeting,/Users/russ/Documents/GitHub/Russ/Icons/GoToMeeting,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,U28E850,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Google_Chrome,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Google_Chrome,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Google_Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Google_Chrome.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,88 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Google_Chrome/Google_Chrome.png,Google_Chrome,/Users/russ/Documents/GitHub/Russ/Icons/Google_Chrome,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,72,72,RGB,sRGB IEC61966-2.1,1,Pixelmator Pro 1.4,,,,2023-02-22 12:10:41 +0000,,,,,
Google_Drive,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Google_Drive,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Google_Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Google Drive.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,18 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Google_Drive/Google Drive.png,Google_Drive,/Users/russ/Documents/GitHub/Russ/Icons/Google_Drive,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,72,72,RGB,Generic RGB Profile,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Grammarly,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Grammarly,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Grammarly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Grammarly_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,124 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Grammarly/Grammarly_install.png,Grammarly,/Users/russ/Documents/GitHub/Russ/Icons/Grammarly,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Grammarly_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,125 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Grammarly/Grammarly_uninstall.png,Grammarly,/Users/russ/Documents/GitHub/Russ/Icons/Grammarly,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Grammarly_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,3.7 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Grammarly/Grammarly_uninstall_animated.png,Grammarly,/Users/russ/Documents/GitHub/Russ/Icons/Grammarly,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Colour LCD,1,,,,,2023-02-22 12:10:41 +0000,,,,,
HTB,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/HTB,Icons,/Users/russ/Documents/GitHub/Russ/Icons/HTB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
HTB_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,1.4 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/HTB/HTB_install.png,HTB,/Users/russ/Documents/GitHub/Russ/Icons/HTB,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
HTB_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,1.3 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/HTB/HTB_uninstall.png,HTB,/Users/russ/Documents/GitHub/Russ/Icons/HTB,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
HTB_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,10.6 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/HTB/HTB_uninstall_animated.png,HTB,/Users/russ/Documents/GitHub/Russ/Icons/HTB,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
HandBrake,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/HandBrake,Icons,/Users/russ/Documents/GitHub/Russ/Icons/HandBrake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
HandBrake.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,30 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/HandBrake/HandBrake.png,HandBrake,/Users/russ/Documents/GitHub/Russ/Icons/HandBrake,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
IINA_Media_Player,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/IINA_Media_Player,Icons,/Users/russ/Documents/GitHub/Russ/Icons/IINA_Media_Player,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
IINA_Media_Player_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,876 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/IINA_Media_Player/IINA_Media_Player_install.png,IINA_Media_Player,/Users/russ/Documents/GitHub/Russ/Icons/IINA_Media_Player,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
IINA_Media_Player_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,886 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/IINA_Media_Player/IINA_Media_Player_uninstall.png,IINA_Media_Player,/Users/russ/Documents/GitHub/Russ/Icons/IINA_Media_Player,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
IINA_Media_Player_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,6.8 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/IINA_Media_Player/IINA_Media_Player_uninstall_animated.png,IINA_Media_Player,/Users/russ/Documents/GitHub/Russ/Icons/IINA_Media_Player,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Icons_App,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Icons_App,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Icons_App,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
icons.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,199 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Icons_App/icons.png,Icons_App,/Users/russ/Documents/GitHub/Russ/Icons/Icons_App,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,U28E850,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Idea_CE,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Idea_CE,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Idea_CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
IDEA-CE.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,54 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Idea_CE/IDEA-CE.png,Idea_CE,/Users/russ/Documents/GitHub/Russ/Icons/Idea_CE,,,,,,,,,,,,,,,,,,300 x 300,300,300,90000,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Jamf,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Jamf,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Jamf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Jamf_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,54 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Jamf/Jamf_install.png,Jamf,/Users/russ/Documents/GitHub/Russ/Icons/Jamf,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Jamf_Admin,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Jamf_Admin,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Jamf_Admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Jamf_Admin_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,76 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Jamf_Admin/Jamf_Admin_install.png,Jamf_Admin,/Users/russ/Documents/GitHub/Russ/Icons/Jamf_Admin,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Jamf_Admin_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,114 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Jamf_Admin/Jamf_Admin_uninstall.png,Jamf_Admin,/Users/russ/Documents/GitHub/Russ/Icons/Jamf_Admin,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Jamf_Admin_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,1.1 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Jamf_Admin/Jamf_Admin_uninstall_animated.png,Jamf_Admin,/Users/russ/Documents/GitHub/Russ/Icons/Jamf_Admin,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Jamf_Composer,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Jamf_Composer,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Jamf_Composer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
